entity_type,name,alias_names,animagus,blood_status,boggart,gender,house,jobs,patronus,romances,species,titles,weight,entity_id,category,creator,effect,hand,incantation,light,characteristics,difficulty,inventors,ingredients,manufacturers,side_effects,time,title
characters,Talbott Winger's grandmother,[],,,,Female,,[],,[],Human,[],,22733d0f-5ddd-408b-a05e-f687b4b970ed,,,,,,,,,,,,,,
characters,Talbott Winger's mother,[],White Swan,,,Female,,['Healer'],,['Husband †'],Human,[],,23dbdcdc-c838-4e9c-9e84-fb4c0ebbbeeb,,,,,,,,,,,,,,
characters,Tall Auror,[],,,,Male,,['Auror'],,[],Human,[],,99d3653d-b5bf-4631-9cd4-d46dd866f783,,,,,,,,,,,,,,
characters,Tall goblin,[],,,,Male,,['Bank Teller at Gringotts Wizarding Bank'],,[],Goblin,[],,72479994-46b1-4e00-9793-c72f66e4ec00,,,,,,,,,,,,,,
characters,Tamotsu Iwamoto,[],,,,Male,,['Keeper for the Japanese National Quidditch team'],,[],Human,['Keeper'],,257a5522-0354-4932-bad8-9810645889ad,,,,,,,,,,,,,,
characters,Tamsin Applebee,[],,,,Female,Hufflepuff,[],,[],Human,['Chaser'],,a4411ba9-72aa-4290-91dd-67dbbd4c99a8,,,,,,,,,,,,,,
characters,Tamsin Hillicker,[],,,,Female,,[],,[],,[],,c25872e2-1cd1-49c9-987f-fe701dac5bc7,,,,,,,,,,,,,,
characters,Tangwystl Goshawk,[],,,,Female,,[],,[],Human,[],,b95e2dc6-1bc5-4dee-813a-59ee63c69b16,,,,,,,,,,,,,,
characters,Tanner Van Burm,[],,,,Male,Gryffindor,[],,[],Human,[],,5e1ca15f-9c9a-4843-bba3-56d4331821a2,,,,,,,,,,,,,,
characters,Tarek,[],,,,Male,,[],,['Ada (fiancée)'],Human,[],,ef394da3-cbad-4b16-9c53-d161c9ec72bd,,,,,,,,,,,,,,
characters,Tarōbō Amachi,['Amachi-kun (by Yumi Ito)'],,,,Male,,[],,[],Human,[],,390aed12-87a0-4fe0-b84c-a1731a88aede,,,,,,,,,,,,,,
characters,Tarquin McTavish,[],,,,Male,,[],,[],Human,[],,4ba42fcf-23de-4345-9207-32e301f0c477,,,,,,,,,,,,,,
characters,Tarquin McTavish's neighbour,[],,Muggle,,,,[],,[],Human,[],,3a30632d-dd9d-49bb-8230-bf657d441567,,,,,,,,,,,,,,
characters,Tarragon,[],,,,Male,,[],,[],Dog,[],,3fe43696-da8b-4224-9e01-2735dfa2c29f,,,,,,,,,,,,,,
characters,Tasmina McLaggen,[],,,,Female,,[],,[],Human,[],,79e7e37c-3497-4b98-9896-3be1cf5c79ac,,,,,,,,,,,,,,
characters,Tatienne Tarantule,[],,,,Female,,['President'],,[],Human,['Professor'],,3fcea94d-9135-4238-be41-b4314d2a03fd,,,,,,,,,,,,,,
characters,Tatsuya Motoyama,[],,,,Male,Gryffindor,[],,[],Human,[],,4ebd33b4-eaac-4449-a689-3c1ae8aba32c,,,,,,,,,,,,,,
characters,T. Bouger,[],,,,Male,,"[""President of Club D'Échecs National Gobstones""]",,[],Human,[],,39c77e17-38cc-491a-a170-5928e72b2533,,,,,,,,,,,,,,
characters,Teartalon,[],,,,Female,,[],,[],Hippogriff,[],,bfb6c532-fddd-4730-8f6b-5fd39003663d,,,,,,,,,,,,,,
characters,Ted,[],,Muggle,,Male,,['Newsreader'],,[],Human,[],,7faf4903-0ce2-4e72-8159-e62efd3d6047,,,,,,,,,,,,,,
characters,Teddy,[],,,,Male,,[],,[],Niffler,[],,ec28b8dc-7b56-452a-84b7-af6103e43997,,,,,,,,,,,,,,
characters,Teddy Taylor,[],,,,Male,,[],,[],Human,[],,f3223df9-df8c-4115-872c-a9b7eeff4d95,,,,,,,,,,,,,,
characters,Teffington,[],,Pure-blood or half-blood (most likely),,Male,,['Guard at Gringotts Wizarding Bank'],,[],Human,[],,adceefce-c5bd-45a3-8869-ee9e988f89ab,,,,,,,,,,,,,,
characters,Temeritus Shanks,[],,,,Male,,[],,[],Human,[],,1e99dc71-fd22-46fe-aeae-e63708004b81,,,,,,,,,,,,,,
characters,Temeritus Shank's owl,[],,,,,,[],,[],Snowy Owl,[],,34e8b6f7-049f-41c9-b487-cf903bec6af3,,,,,,,,,,,,,,
characters,Tempeste Thorne,[],,,,Female,,['Wizard poacher'],,[],Human,[],,6ee5b421-dfc7-4e20-b860-a008b4c5d9d3,,,,,,,,,,,,,,
characters,Tenebrus,[],,,,Male,,[],,[],Thestral,[],,e3816dcc-763c-47ba-b416-bb501c636895,,,,,,,,,,,,,,
characters,Terence Higgs,[],,,,Male,Slytherin,[],,[],Human,['Seeker'],,c03c0d85-0a21-4b11-bae9-b883d7441651,,,,,,,,,,,,,,
characters,Terrance Hautsol,[],,,,Male,,[],,[],Human,[],,b55b13f2-9f53-44f9-ae62-74583a1f8c1b,,,,,,,,,,,,,,
characters,Terrence Fogarty,[],,,,Male,Gryffindor,[],,[],Human,[],,1f307b6a-adb7-4db8-a768-aefbd9d42de1,,,,,,,,,,,,,,
characters,Terry Boot,[],,Pure-blood or half-blood,,Male,Ravenclaw,[],,[],Human,[],,c182c54c-7270-409b-b1de-1ab9743a52e1,,,,,,,,,,,,,,
characters,Terry Michelle Chloe,[],,,,Male,,[],,[],Human,[],,aa8d58f3-a2c9-4961-a91c-3015e9dad06f,,,,,,,,,,,,,,
characters,Terry Skeres,[],,,,Male,Gryffindor,[],,[],Human,[],,f9bac790-c9b8-4043-9e0d-b4b03eb6c998,,,,,,,,,,,,,,
characters,Terry Strickland,[],,,,Male,,[],,[],Human,['Prefect'],,72114001-52c0-4515-a8d2-cd1d567cdfda,,,,,,,,,,,,,,
characters,Tertius,[],,Muggle-born,,Male,,['Curse-Breaker for Gringotts Wizarding Bank'],,[],Human,[],,80d0c10a-926d-4029-8680-76871453b970,,,,,,,,,,,,,,
characters,Tertius's brothers,[],,Muggles,,Males,,[],,[],Humans,[],,10f2e0da-8b46-410f-a8d7-7fe6e76ce186,,,,,,,,,,,,,,
characters,Tessie,[],,,,Female,,[],,[],Human,[],,01a0c9d9-c717-4b61-b6cb-302e5d561986,,,,,,,,,,,,,,
characters,T. Fangue,[],,,,Female,,['President of the Society for the Tolerance of Vampires'],,[],Vampire,['Mademoiselle'],,9f49d919-67a1-4158-8d77-b19b12aeb295,,,,,,,,,,,,,,
characters,Thaddeus Thurkell,[],,,,Male,,[],,[],Human,[],,829ff399-5bc1-48c4-9989-8e1c5d33ad3c,,,,,,,,,,,,,,
characters,Thaddeus Travers,[],,Pure-blood or half-blood,,Male,,['Proprietor of Dervish and Banges'],,[],Human,[],,81c689fb-b1d5-471e-b490-0626696f2d43,,,,,,,,,,,,,,
characters,Thana,[],,,,Female,,['Curse-Breaker at Gringotts Wizarding Bank (formerly)'],,[],Human,[],,e5ed1d01-8a4f-4c0b-b458-6d4c31eba15c,,,,,,,,,,,,,,
characters,The Absconder,[],,,,Female,,[],,[],Acromantula,[],,ce3e88c7-16a8-48bf-9255-dcc37c188902,,,,,,,,,,,,,,
characters,The Bloody Baron,[],,Pure-blood or half-blood (most likely),,Male,Slytherin,['Slytherin House Ghost'],,['Helena Ravenclaw (unrequited)'],"Human (formerly), Ghost",['Baron'],,242713c6-e521-4689-9bcd-1f4196fc48db,,,,,,,,,,,,,,
characters,The Fallen Fifty,[],,,,Mixed,,[],,[],"Humans, One werewolf",[],,cc08ed6f-fe94-4940-922c-b85d857d458a,,,,,,,,,,,,,,
characters,The Fat Friar,[],,,,Male,Hufflepuff,"['Clergyman (formerly)', 'Hufflepuff House Ghost']",,[],"Human (formerly), Ghost",[],,3139bbd6-3b08-46f5-ba09-011c43899fc8,,,,,,,,,,,,,,
characters,The Fat Lady,[],,,,Female,Gryffindor,['Gryffindor Tower door guard'],,[],Human,[],,cd149102-3a2b-412d-97ef-7fd6157f1983,,,,,,,,,,,,,,
characters,The Grim,['The Grim'],,,,,,[],,[],Wolf,[],,c5999a97-9cba-4138-894a-a0001d5f3e85,,,,,,,,,,,,,,
characters,The Insatiable Spider,[],,,,Female,,[],,[],Thornback,[],,6e7e4bfa-7cfb-4dcb-a6de-3ea21ba78c6c,,,,,,,,,,,,,,
characters,The Irondale Pilferer,[],,,,,,[],,[],Niffler,[],,a3db2751-e2c6-4be9-b395-7a79c13b3e02,,,,,,,,,,,,,,
characters,The Legendary Yeti of Hogwarts,['Mr Yeti (By Barnaby Lee) (Possibly)'],,,,Male,,[],,[],Yeti,[],,f0369716-3d33-4f7f-9676-b27935286b3d,,,,,,,,,,,,,,
characters,Thelma Holmes,[],,,,Female,Gryffindor,[],,[],Human,[],,b87c004c-962f-481d-b158-c95d82529365,,,,,,,,,,,,,,
characters,The Marauders,[],,,,,,[],,[],,[],,1304c2f5-343c-40ef-a211-ae923cc57b9b,,,,,,,,,,,,,,
characters,Theodard Fontaine,[],,,,Male,,['Auror'],,[],Human,[],,6d5e7893-37fa-4876-b30c-6d6479ba3e1f,,,,,,,,,,,,,,
characters,Theodore,[],,,,Male,Ravenclaw,[],,[],Human,[],,36f52a82-5523-421a-b486-eb436a7b4327,,,,,,,,,,,,,,
characters,Theodore Nott,[],,Pure-blood,,Male,Slytherin,[],,[],Human,[],,bbfb1391-d933-473e-91ce-221943a97d58,,,,,,,,,,,,,,
characters,The Old Libarian,[],,,,Male,,['Hogwarts librarian'],,[],Human,[],,10a88fe0-3bd4-4206-ab34-a31328ba6e2b,,,,,,,,,,,,,,
characters,Theophilus Abbot,[],,,,Male,,"['Magical historian', 'Author']",,[],Human,[],,d9291e6b-1b3b-4b0f-b365-8b1b53b5baee,,,,,,,,,,,,,,
characters,Theophilus Harlow,[],,,,Male,,[],,['Lady friend'],Human,[],,36565b9e-813d-4b6f-b08c-74c12a290919,,,,,,,,,,,,,,
characters,Theophilus Harlow's lady friend,[],,,,Female,,[],,['Theophilus Harlow'],Human,[],,da5074c0-1daf-4da1-878a-0754a8a9ef18,,,,,,,,,,,,,,
characters,Theopholos Malentus,[],,,,Male,,[],,[],Human,[],,5b3167bb-e9cd-4937-b115-122f9f761bdd,,,,,,,,,,,,,,
characters,Theo Strongarm,[],,,,Male,,['Potioneer'],,[],Human,[],,19b2d33a-64f1-443f-b452-118bea7d65b5,,,,,,,,,,,,,,
characters,Theresa Stadt,[],,,,Female,,[],,[],Human,[],,de17fc50-2bed-4cbe-baa0-0c137969a322,,,,,,,,,,,,,,
characters,Thérèse,[],,Non-Magique,,Female,,[],,[],Human,[],,1daf43ed-36b6-4722-be61-1dd58fd82bca,,,,,,,,,,,,,,
characters,Therez,[],,,,Female,,['Memory Charm specialist'],,[],Human,[],,f2cc041d-ff37-474f-bb3f-2e08ea20e0fd,,,,,,,,,,,,,,
characters,Theseus Scamander,[],,Pure-blood or half-blood,,Male,Hufflepuff,['Head of the British Auror Office'],,['Leta Lestrange (late fiancée) †'],Human,[],,1ff60745-5295-4bc7-ac6a-a72703a028f7,,,,,,,,,,,,,,
characters,Thestral at the Magical Creatures Reserve,[],,,,,,[],,[],Thestral,[],,8fd7f932-0365-43fe-87c7-e553aa4857c2,,,,,,,,,,,,,,
characters,Thestrals ridden by Dumbledore's Army,[],,,,,,[],,[],Thestral,[],,51060c24-18bf-443a-9b67-3138c99bfff2,,,,,,,,,,,,,,
characters,The Toad,[],,,,,,[],,[],Animal ghost,[],,5b9b7cbd-7990-4a75-ad18-bbd43766baf3,,,,,,,,,,,,,,
characters,The White Wolf,['The White Wolf'],,,,,,[],,[],Wolf,[],,fadec164-7136-46d9-a962-2bb7e0117ca5,,,,,,,,,,,,,,
characters,Thiago Quintana,[],,,,Male,,['Wandmaker'],,[],Human,[],,01602de8-07f2-4260-ad11-25f29cf83224,,,,,,,,,,,,,,
characters,Third-floor corridor Slytherin Prefect (I),[],,,,Male,Slytherin,[],,[],Human,['Prefect'],,4e917da2-878b-4b57-b76b-b02d51a958fb,,,,,,,,,,,,,,
characters,Third-floor corridor Slytherin Prefect (II),[],,,,Male,Slytherin,[],,[],Human,['Prefect'],,1b4f7f0e-b972-4acb-a14d-919cf1a56bfd,,,,,,,,,,,,,,
characters,Third semi-finalist of the 1379 duelling contest,[],,,,Male,,['Duellist'],,[],Human,[],,211a3d15-e0f9-44ef-91ba-b806769e481c,,,,,,,,,,,,,,
characters,Thomas Brown,[],,Pure-blood or half-blood (possibly),,Male,,['Proprietor of Tomes and Scrolls'],,[],Human,[],,6bc5f339-a429-46ed-88b9-b06b5dec6825,,,,,,,,,,,,,,
characters,Thomas Fillman,[],,No-Maj,,Male,,['Author'],,[],Human,[],,f5d2045a-f0a0-4c27-bbed-4b094ab3be41,,,,,,,,,,,,,,
characters,Thomas McGruder,[],,,,Male,Slytherin,[],,[],Human,[],,db3460d8-2589-4fa8-9e22-90ebe7a594f7,,,,,,,,,,,,,,
characters,Thomas Paley,[],,,,Male,Gryffindor,[],,[],Human,[],,267d5280-1407-41cb-aca5-8d926f937e4b,,,,,,,,,,,,,,
characters,Thomas Riddle,[],,Muggle,,Male,,[],,[],Human,['Squire'],,de94114f-0816-4bd7-86ca-586934e4281b,,,,,,,,,,,,,,
characters,Thomas Vane,[],,,,Male,,[],,[],Human,[],,fd603ead-ac91-4229-8248-2b2b0d97c299,,,,,,,,,,,,,,
characters,Thora Dinnet,[],,,,Female,Hufflepuff,[],,[],Human,[],,4f6af88e-79a5-4e91-93c9-69cab0a7aa73,,,,,,,,,,,,,,
characters,Thorfinn Rowle,[],,Pure-blood or half-blood,,Male,,[],,[],Human,[],,9c5473d0-c67d-4aea-8966-167eb70d419a,,,,,,,,,,,,,,
characters,Thorin,[],,,,Male,Gryffindor,[],,[],Human,[],,24195609-ad64-4b2f-bd14-a762b158aa33,,,,,,,,,,,,,,
characters,Thornton Harkaway,[],,,,Male,,['President of the Magical Congress of the United States of America (c. 1760-?)'],,[],Human,['President'],,f5f3d774-411f-47be-a616-3cd6248ba563,,,,,,,,,,,,,,
characters,Thorsten Pfeffer,[],,,,Male,,['Seeker for the German National Quidditch team'],,[],Human,['Seeker'],,b919c829-fa49-48b7-8958-f2e356c24d6a,,,,,,,,,,,,,,
characters,Three Broomsticks barman,[],,,,Male,,['Barman at the Three Broomsticks Inn'],,[],Human,[],,06f43c81-6091-401c-8d45-180b5ca23c18,,,,,,,,,,,,,,
characters,Three Broomsticks waiter,[],,,,Male,,['Waiter at the Three Broomsticks Inn'],,[],Human,[],,ae0fb48c-3066-46b4-b0f5-d88e437f921e,,,,,,,,,,,,,,
characters,Three unidentified Snatchers,[],,Pure-blood or half-blood,,Males,,[],,[],Humans,[],,87f4a7b5-22bc-4c25-befe-fef66c9aa20e,,,,,,,,,,,,,,
characters,Three wizards on the broomsticks,[],,,,Males,,[],,[],Humans,[],,a5c8ab1e-6b6b-4b1c-bd26-aa02f9920568,,,,,,,,,,,,,,
characters,Thunderbird at the Magical Creatures Reserve,[],,,,,,[],,[],Thunderbird,[],,b4af1797-9ed2-49f6-82b8-9e7d5fa39e83,,,,,,,,,,,,,,
characters,Thurkell brothers,[],,Squibs,,Males,,[],,[],"Humans (formerly), Hedgehogs",[],,5ae34419-866d-42a1-b1b3-b0ddf13016e3,,,,,,,,,,,,,,
characters,Tiago Montoya,[],,,,Male,,['Beater of the Spanish National Quidditch team'],,[],Human,['Beater'],,be4079b9-a55a-4c6a-bb5c-1c3f5a3f16ef,,,,,,,,,,,,,,
characters,Tiberius,[],,,,Male,,['British Ministry of Magic official'],,[],Human,[],,280e6328-478c-4a01-926e-bcb72ecfaab4,,,,,,,,,,,,,,
characters,Tiberius Ogden,[],,,,Male,,['Member of the Wizengamot'],,[],Human,[],,2ed786a7-2096-4235-bfb4-11bb2ab88254,,,,,,,,,,,,,,
characters,Tiburon Merriweather,[],,,,Male,,[],,[],Human,[],,1acb1cfc-9737-47d8-9d6b-03b5b191a345,,,,,,,,,,,,,,
characters,Tiburon Merriweather's daughter,[],,Squib,,Female,,[],,[],Human,[],,743ea676-9275-45af-8535-410a9010d5cd,,,,,,,,,,,,,,
characters,Tiburon Merriweather's granddaughter and grandson-in-law,[],,Muggles,,"Female, male",,[],,[],Humans,[],,7d604ae4-4005-4f68-9395-3eaf99aa6a94,,,,,,,,,,,,,,
characters,Tiburon Merriweather's great-grandchild,[],,Muggle-born,Acromantula,,,[],"Either a bat, buffalo, dolphin, eagle, ferret, fire-dwelling salamander, fox, fox terrier, hare, hedgehog, hummingbird, magpie, mink, owl, panda, or squirrel",[],Human,[],,fb19af68-f983-40ce-9347-ba555039cf12,,,,,,,,,,,,,,
characters,Tiburon Merriweather's wife,[],,Muggle,,Female,,[],,['Tiburon Merriweather (husband)'],Human,[],,9624e5df-8a84-4124-9f18-a72f7ed3bf53,,,,,,,,,,,,,,
characters,Tiffin,[],,,,,,[],,[],Griffin,[],,4fbcec6f-3c06-4cd7-abd9-74db2466f30a,,,,,,,,,,,,,,
characters,Tilden Toots,[],,,,Male,,"['Herbologist', 'Potioneer', ""Presenter of Toots, Shoots 'n' Roots""]",,['Daisy Hookum (wife)'],Human,[],,7b1f2ad3-9c68-434b-81a1-e254382807a4,,,,,,,,,,,,,,
characters,Tilly Monk,[],,Muggle,,Female,,[],,[],Human,[],,bb127d31-ce21-435a-8d98-d946aae27d7b,,,,,,,,,,,,,,
characters,Tilly Toke,[],,,,Female,,[],,[],Human,[],,e5f028b1-1df8-4135-bc71-7d28841daff2,,,,,,,,,,,,,,
characters,Tim,[],,,,Male,,[],,[],Wampus cat,[],,5d516d47-9371-4d0a-8f78-ade4c6aa12f9,,,,,,,,,,,,,,
characters,Tim,[],,,,Male,,['Author'],,[],Human,[],,197e0053-1c0a-4bb0-b836-0f5e9d62f776,,,,,,,,,,,,,,
characters,Timothy,[],,,,Male,,[],,[],Niffler,[],,4590b4a5-9f19-4f20-bd2a-a278caa1f069,,,,,,,,,,,,,,
characters,Timothy Blenkinsop,[],,,,Male,,[],,[],Human,[],,f10c9fbd-7a12-4e22-9f29-b0fc68e4cfd2,,,,,,,,,,,,,,
characters,Timothy Butler,[],,,,Male,,[],,[],Human,[],,54cd0c34-aa78-4a5b-94dc-9d5f2da2b2d1,,,,,,,,,,,,,,
characters,Timothy Hale,[],,,,Male,,['Records Officer'],,[],Human,[],,536e2459-56da-4b17-b297-71207661f18e,,,,,,,,,,,,,,
characters,Timothy Justin,[],,,,Male,Gryffindor,[],,[],Human,[],,25da15a0-8710-45d8-9c05-80063d20600d,,,,,,,,,,,,,,
characters,Timothy Morcott,[],,Pure-blood or half-blood (most likely),,Male,Slytherin,[],,[],Human,[],,9f8269d6-f3f4-4952-8d45-ce40e95fdb66,,,,,,,,,,,,,,
characters,Timothy Olive,['Tim'],,,,Male,,[],,[],Human,[],,4c749999-97a6-4a65-89e5-e84e2971ad09,,,,,,,,,,,,,,
characters,Timothy Teasdale,[],,,,Male,,"['Auror (formerly)', 'Proprietor of The Magic Neep']",,[],Human,[],,86bab3b1-0ce3-4e41-8ce3-f7f07ff89c34,,,,,,,,,,,,,,
characters,Timothy the Timid,[],,,,Male,,[],,[],Human,[],,6acf0710-6896-459b-a274-0436ff209f5d,,,,,,,,,,,,,,
characters,Tina Lundstrom,[],,,,Female,,['Captain and Seeker for the Nordic National Quidditch team'],,[],Human,"['Captain', 'Seeker']",,adfd3db0-9c26-4317-bafd-d9ee5cf19bb7,,,,,,,,,,,,,,
characters,Tinnie,[],,Muggle,,Female,,[],,[],Human,[],,156d6d19-1560-4b35-8c41-e14f551db333,,,,,,,,,,,,,,
characters,Tiny Trotters,[],,,,,,[],,[],,[],,1f465ade-c46f-4ada-a65b-acd0766a2950,,,,,,,,,,,,,,
characters,Titus,[],,,,Male,,[],,[],Bowtruckle,[],,79a6c134-de75-45ec-b742-d5624cbedec1,,,,,,,,,,,,,,
characters,Titus Mitcham,[],,,,Male,Slytherin,[],,[],Human,[],,72c92191-1644-4e5f-98a3-adcb01938a84,,,,,,,,,,,,,,
characters,Toad Toazer,[],,,,,Gryffindor,[],,[],Human,[],,d707a9ce-2db0-4469-8847-3f1adc62aaba,,,,,,,,,,,,,,
characters,Tobbs,[],,,,Male,,[],,[],House-elf,[],,521e10c7-1f8a-4ba5-bb14-dd5cd333f294,,,,,,,,,,,,,,
characters,Tobbs's first master,[],,,,Male,,[],,[],Human,[],,704ddb24-7657-4064-a620-4425e50a19db,,,,,,,,,,,,,,
characters,Tobbs's second master,[],,,,Male,,['Potions shop owner'],,[],Human,[],,50997938-829c-4f11-a3f3-eb10e8b9ece7,,,,,,,,,,,,,,
characters,Tobias Misslethorpe,[],,,,Male,,['Founder and editor of Witch Weekly'],,[],Human,[],,a6913994-50c4-437b-ac90-6155349246bc,,,,,,,,,,,,,,
characters,Tobias Snape,[],,Muggle,,Male,,[],,['Eileen Prince (wife)'],Human,[],,5c1ee503-fe54-40f5-918b-27dd15e7139c,,,,,,,,,,,,,,
characters,Tobias Stump,[],,,,Male,Gryffindor,['Head of Gryffindor House (?–pre-1991)'],,[],Human,['Head of House'],,7f07b991-3d73-439e-8df9-498fd61cc7af,,,,,,,,,,,,,,
characters,Toby Gleaves,[],,,,Male,,[],,[],,[],,81580b0d-8e31-40ec-8246-9f9ecad2c66f,,,,,,,,,,,,,,
characters,Toby Lennox,[],,,,Male,Ravenclaw,[],,[],Human,[],,a70aa944-0243-4274-9074-0d88248256f1,,,,,,,,,,,,,,
characters,Toby Lennox,[],,,,Male,Gryffindor,[],,[],Human,[],,b1f7b739-dd3c-4910-916d-16fe4b53ad48,,,,,,,,,,,,,,
characters,Todd Cribb,"['Prospero', 'The Count']",,,,Male,,"['Con artist', 'Thief']",,['Corrine Cribb (wife)'],Human,[],,6282b96c-9854-4771-821f-047119fdfa41,,,,,,,,,,,,,,
characters,Todoroki,[],,,,,,['Keeper for the Japanese National Quidditch team'],,[],Human,['Keeper'],,422915db-a21b-41e9-83d9-7b831486a0d7,,,,,,,,,,,,,,
characters,Tofty,[],,,,Male,,['Examiner for the Wizarding Examinations Authority'],,[],Human,['Professor'],,d8707935-a7c3-4468-901a-de579621de96,,,,,,,,,,,,,,
characters,Tom,[],,,Lord Voldemort,Male,,['Leaky Cauldron landlord'],Non-corporeal,[],Human,[],,c5159de9-c160-4f21-97f7-ca3cc675b7f9,,,,,,,,,,,,,,
characters,Tom,[],,,,Male,,[],,[],Bowtruckle,[],,e041ab83-1cd9-4bb6-bb8d-262038eacb51,,,,,,,,,,,,,,
characters,Tom,[],,Muggle,,Male,,[],,[],Human,[],,157c6e29-c613-45a8-81a5-46097838474f,,,,,,,,,,,,,,
characters,Tomen Tomtomkins,[],,Pure-blood or half-blood,,Male,,[],,[],Human,[],,ffa62e7c-245d-44c2-8c96-c6f74199f6fb,,,,,,,,,,,,,,
characters,Tom Marvolo Riddle,"['Lord Voldemort (self-proclaimed title and chosen name)', 'You-Know-Who (by wizarding community)', 'He-Who-Must-Not-Be-Named (by wizarding community)', 'Heir of Slytherin', 'The Dark Lord (by Death Eaters)', 'Chief Death Eater (by Lee Jordan)']",,Half-blood,His own corpse,Male,Slytherin,['Purchasing agent at Borgin and Burkes (formerly)'],,[],Human,"['Prefect', 'Head Boy', 'Heir of Slytherin', 'Dark Lord', 'Master']",,07843b5d-a0e6-4a99-ab62-772a07fc7256,,,,,,,,,,,,,,
characters,Tom Monk,[],,Muggle,,Male,,[],,[],Human,[],3.5 lbs,ef5bde81-2b9c-4150-a2f0-57a4c6269916,,,,,,,,,,,,,,
characters,Tomoko Kajiwara,[],,,,Female,Ravenclaw,[],,[],Human,[],,dc7c053b-d0fb-4c7b-8a23-c7d188e1120b,,,,,,,,,,,,,,
characters,Tom Riddle,[],,Muggle,,Male,,[],,"['Cecilia', 'Merope Riddle (separated/late wife) †']",Human,[],,beccaeca-0de5-4a30-82e8-c20a76b2c7a9,,,,,,,,,,,,,,
characters,Tom Stevens,[],,,,Male,Hufflepuff,[],,[],Human,[],,cc3498c2-04cb-4eff-9730-f0cbab77895c,,,,,,,,,,,,,,
characters,Tom S. Wingrove,[],,No-Maj,,Male,,['Assistant vice president of Steen National Bank'],,[],Human,[],,5caab9ae-38fc-42b4-9e64-5751d014c43f,,,,,,,,,,,,,,
characters,Tony Silva,[],,,,Male,,['Seeker for the Brazilian National Quidditch team'],,[],Human,['Seeker'],,383c393e-5434-40da-a58d-5622cda84201,,,,,,,,,,,,,,
characters,Toodles,[],,,,,,[],,[],Owl,[],,936980fb-e2f1-40b1-8273-fb8f82a05e97,,,,,,,,,,,,,,
characters,Torquil McTavish,[],,,,Male,,['Broom flyer'],,[],Human,[],,975a6e0e-34e0-4b7d-9d68-054a7de56fcb,,,,,,,,,,,,,,
characters,Torquil Travers,[],,Pure-blood or half-blood,,Male,,['Head of the Department of Magical Law Enforcement'],,[],Human,['Minister'],,c487f625-1b8f-4218-b91c-82cb9337b26f,,,,,,,,,,,,,,
characters,Torvus,[],,,,Male,,[],,[],Centaur,[],,918f6072-0223-4f92-8017-1131a717ede3,,,,,,,,,,,,,,
characters,Torvus's father,[],,,,Male,,[],,[],Centaur,[],,c5597791-219b-4f97-bd61-3b67a7dc9e8f,,,,,,,,,,,,,,
characters,Tour guide at the Magical Congress of the United States of America headquarters,[],,,,Female,,['Tour guide for the Magical Congress of the United States of America'],,[],Human,[],,bd9f693c-3870-4b8f-a15d-23f9949578ce,,,,,,,,,,,,,,
characters,Toxita Spattergate,[],,,,Female,,"['Restaurateur, food critic']",,[],Human,[],,d436bd9a-43b5-4056-918b-7f2449f62c3d,,,,,,,,,,,,,,
characters,Tracey Davis,[],,Half-blood,,Female,Slytherin,[],,[],Human,[],,0be3e5ce-17df-44e8-82ae-2d28f8588c5e,,,,,,,,,,,,,,
characters,Tracey Nettlebed,[],,,,Female,Slytherin,[],,[],Human,[],,82b1326d-5d2a-46a9-bf9d-e94aa84bb731,,,,,,,,,,,,,,
characters,Tracie Everson,[],,,,Female,Gryffindor,[],,[],Human,[],,a55a79b0-306f-42fc-a16b-b555562f7764,,,,,,,,,,,,,,
characters,Trading Card Shop shopkeeper,[],,,,Male,,['Shopkeeper'],,[],Human,[],,f465fc2a-2c88-46ab-959e-c3db408e9b9a,,,,,,,,,,,,,,
characters,Transylvanian farmer,[],,,,Male,,['Farmer'],,[],Human,[],,b04e204c-452f-4de5-9f23-c93cb1ad08df,,,,,,,,,,,,,,
characters,Transylvanian Head of Magical Co-operation,[],,,,,,['Head of Magical Co-operation'],,[],Human,['Head of Magical Co-operation'],,2e12415e-f1eb-4279-8923-375ece4614ee,,,,,,,,,,,,,,
characters,Traveller,[],,,,,,['Traveller'],,[],Human,[],,c8610e8d-243c-444d-9f3e-ce62bf9a6bf4,,,,,,,,,,,,,,
characters,Travers,[],,Pure-blood or half-blood,,Male,,['British Ministry of Magic official'],,[],Human,[],,33afbc4f-0b96-4996-95d3-3ebbb7a32fd5,,,,,,,,,,,,,,
characters,Trev Mallory,[],,,,Male,Gryffindor,[],,[],Human,[],,69ad59d7-e731-4373-9fa0-7a79054f2d8e,,,,,,,,,,,,,,
characters,Trevor,[],,,,Male,,[],,[],Toad,[],,905281fc-ec8a-4dba-ba6a-1edb313afe77,,,,,,,,,,,,,,
characters,Trevor Birch,[],,,,Male,Ravenclaw,[],,[],Human,[],,6345d7ba-ed5c-47d5-a3f4-bba7a930e285,,,,,,,,,,,,,,
characters,Trinity Lynn,[],,,,Female,Gryffindor,[],,[],Human,[],,2b1826ed-ff1d-4254-b1fa-e4e0921adc0f,,,,,,,,,,,,,,
characters,Trio of Red Caps,[],,,,,,[],,[],Red Caps,[],,506169c3-20c1-4a55-8f2d-3bb09e034f15,,,,,,,,,,,,,,
characters,Trisha Buttermere,[],,,,Female,Hufflepuff,[],,[],Human,[],,551af46d-f968-4cdd-b5a7-c2ac99d260cf,,,,,,,,,,,,,,
